id_road,lxbh,xjdm,xjmc,xsmc,lxmc,LICHENGGONGLI
1,S001,230102,道里区,哈尔滨市,哈尔滨经济圈环线,1.005
2,S001,230102,道里区,哈尔滨市,哈尔滨经济圈环线,3.078
3,S001,230102,道里区,哈尔滨市,哈尔滨经济圈环线,0.181
4,S001,230102,道里区,哈尔滨市,哈尔滨经济圈环线,0.756
5,Z003230102,230102,道里区,哈尔滨市,哈尔滨机场高速公路,24.978
6,S103,230102,道里区,哈尔滨市,哈尔滨—松原,1.415
7,S103,230102,道里区,哈尔滨市,哈尔滨—松原,1.854
8,S211,230102,道里区,哈尔滨市,黑河—双城,1.21
9,S103,230102,道里区,哈尔滨市,哈尔滨—松原,1.357
10,S103,230102,道里区,哈尔滨市,哈尔滨—松原,4.214
11,S103,230102,道里区,哈尔滨市,哈尔滨—松原,0.831
12,S103,230102,道里区,哈尔滨市,哈尔滨—松原,1.947
13,S103,230102,道里区,哈尔滨市,哈尔滨—松原,0.85
14,S103,230102,道里区,哈尔滨市,哈尔滨—松原,8.479
15,S103,230102,道里区,哈尔滨市,哈尔滨—松原,0.921
16,S103,230102,道里区,哈尔滨市,哈尔滨—松原,5.115
17,S211,230102,道里区,哈尔滨市,黑河—双城,0.851
18,S001,230102,道里区,哈尔滨市,哈尔滨经济圈环线,0.214
19,S211,230102,道里区,哈尔滨市,黑河—双城,3.299
20,S103,230102,道里区,哈尔滨市,哈尔滨—松原,4.852
21,G221,230102,道里区,哈尔滨市,同江—哈尔滨,2.724
22,G222,230102,道里区,哈尔滨市,嘉荫—临江,3.128
23,G222,230102,道里区,哈尔滨市,嘉荫—临江,24.788
24,G301,230102,道里区,哈尔滨市,绥芬河—满洲里（国道绥满）,3.128
25,G301,230102,道里区,哈尔滨市,绥芬河—满洲里（国道绥满）,10.535
26,G301,230102,道里区,哈尔滨市,绥芬河—满洲里（国道绥满）,1.103
27,S001,230102,道里区,哈尔滨市,哈尔滨经济圈环线,3.42
28,S001,230102,道里区,哈尔滨市,哈尔滨经济圈环线,0.611
29,S001,230102,道里区,哈尔滨市,哈尔滨经济圈环线,2.592
30,G102,230102,道里区,哈尔滨市,北京—抚远,24.788
31,G102,230102,道里区,哈尔滨市,北京—抚远,15.483
32,S211,230102,道里区,哈尔滨市,黑河—双城,2.165
33,G202,230102,道里区,哈尔滨市,黑河—大连,3.128
34,G202,230102,道里区,哈尔滨市,黑河—大连,24.788
35,G221,230102,道里区,哈尔滨市,同江—哈尔滨,3.623
36,G221,230102,道里区,哈尔滨市,同江—哈尔滨,2.897
37,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,0.662
38,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,0.252
39,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,1.538
40,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,1.167
41,G301,230103,南岗区,哈尔滨市,绥芬河—满洲里（国道绥满）,5.375
42,G102,230103,南岗区,哈尔滨市,北京—抚远,5.307
43,G102,230103,南岗区,哈尔滨市,北京—抚远,5.375
44,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,0.553
45,G102,230103,南岗区,哈尔滨市,北京—抚远,3.295
46,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,1.794
47,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,2.152
48,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,0.304
49,G1001,230103,南岗区,哈尔滨市,哈尔滨绕城高速,18.077
50,G1001,230103,南岗区,哈尔滨市,哈尔滨绕城高速,3.414
51,G1001,230103,南岗区,哈尔滨市,哈尔滨绕城高速,24.417
52,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,0.7
53,S001,230103,南岗区,哈尔滨市,哈尔滨经济圈环线,0.295
54,G10,230103,南岗区,哈尔滨市,绥芬河—满洲里（绥满高速）,14.682
55,G10,230103,南岗区,哈尔滨市,绥芬河—满洲里（绥满高速）,18.077
56,G1001,230103,南岗区,哈尔滨市,哈尔滨绕城高速,14.682
57,G1001,230103,南岗区,哈尔滨市,哈尔滨绕城高速,1.405
58,Z951230104,230104,道外区,哈尔滨市,东风—先锋路,1.006
59,S101,230104,道外区,哈尔滨市,哈尔滨—北安,14.841
60,S101,230104,道外区,哈尔滨市,哈尔滨—北安,7.521
61,S101,230104,道外区,哈尔滨市,哈尔滨—北安,1.05
62,G221,230104,道外区,哈尔滨市,同江—哈尔滨,0.679
63,G1011,230104,道外区,哈尔滨市,哈尔滨—同江（哈同高速）,13.322
64,S101,230104,道外区,哈尔滨市,哈尔滨—北安,12.162
65,S001,230108,平房区,哈尔滨市,哈尔滨经济圈环线,0.34
66,S001,230108,平房区,哈尔滨市,哈尔滨经济圈环线,0.197
67,S001,230108,平房区,哈尔滨市,哈尔滨经济圈环线,2.129
68,S001,230108,平房区,哈尔滨市,哈尔滨经济圈环线,0.933
69,S001,230108,平房区,哈尔滨市,哈尔滨经济圈环线,0.969
70,S001,230108,平房区,哈尔滨市,哈尔滨经济圈环线,1.718
71,S001,230108,平房区,哈尔滨市,哈尔滨经济圈环线,0.147
72,S001,230108,平房区,哈尔滨市,哈尔滨经济圈环线,1.749
73,G202,230109,松北区,哈尔滨市,黑河—大连,22.557
74,G1211,230109,松北区,哈尔滨市,吉林—黑河（吉黑高速）,19.477
75,G301,230109,松北区,哈尔滨市,绥芬河—满洲里（国道绥满）,0.39
76,G1211,230109,松北区,哈尔滨市,吉林—黑河（吉黑高速）,18.042
77,G1211,230109,松北区,哈尔滨市,吉林—黑河（吉黑高速）,20.124
78,S001,230109,松北区,哈尔滨市,哈尔滨经济圈环线,5.91
79,S001,230109,松北区,哈尔滨市,哈尔滨经济圈环线,0.901
80,S001,230109,松北区,哈尔滨市,哈尔滨经济圈环线,3.238
81,S22,230109,松北区,哈尔滨市,哈尔滨—肇源,5.777
82,S22,230109,松北区,哈尔滨市,哈尔滨—肇源,2.271
83,S001,230109,松北区,哈尔滨市,哈尔滨经济圈环线,6.127
84,Z951230109,230109,松北区,哈尔滨市,收费站—大耿家,2.633
85,S001,230109,松北区,哈尔滨市,哈尔滨经济圈环线,5.88
86,G301,230109,松北区,哈尔滨市,绥芬河—满洲里（国道绥满）,3.304
87,G10,230110,香坊区,哈尔滨市,绥芬河—满洲里（绥满高速）,11.039
88,G1001,230110,香坊区,哈尔滨市,哈尔滨绕城高速,11.039
89,G222,230110,香坊区,哈尔滨市,嘉荫—临江,1.415
90,G222,230110,香坊区,哈尔滨市,嘉荫—临江,2.095
91,G222,230110,香坊区,哈尔滨市,嘉荫—临江,2.743
92,G1211,230110,香坊区,哈尔滨市,吉林—黑河（吉黑高速）,11.221
93,G1001,230110,香坊区,哈尔滨市,哈尔滨绕城高速,18.346
94,G202,230110,香坊区,哈尔滨市,黑河—大连,2.743
95,G202,230110,香坊区,哈尔滨市,黑河—大连,2.095
96,G202,230110,香坊区,哈尔滨市,黑河—大连,1.415
97,S102,230110,香坊区,哈尔滨市,哈尔滨—亚布力,4.16
98,Z951230110,230110,香坊区,哈尔滨市,吕家油坊—哈阿出口,5.057
99,G202,230110,香坊区,哈尔滨市,黑河—大连,12.707
100,G222,230110,香坊区,哈尔滨市,嘉荫—临江,12.707
101,G301,230110,香坊区,哈尔滨市,绥芬河—满洲里（国道绥满）,3.7
102,G301,230110,香坊区,哈尔滨市,绥芬河—满洲里（国道绥满）,5.246
103,G301,230110,香坊区,哈尔滨市,绥芬河—满洲里（国道绥满）,9.819
104,G301,230110,香坊区,哈尔滨市,绥芬河—满洲里（国道绥满）,18.508
105,G221,230110,香坊区,哈尔滨市,同江—哈尔滨,8.551
106,G102,230111,呼兰区,哈尔滨市,北京—抚远,7.017
107,G222,230111,呼兰区,哈尔滨市,嘉荫—临江,3.637
108,G102,230111,呼兰区,哈尔滨市,北京—抚远,0.513
109,G1111,230111,呼兰区,哈尔滨市,鹤岗—哈尔滨（鹤哈高速）,58.087
110,G102,230111,呼兰区,哈尔滨市,北京—抚远,36.674
111,G102,230111,呼兰区,哈尔滨市,北京—抚远,7.765
112,G222,230111,呼兰区,哈尔滨市,嘉荫—临江,7.705
113,G222,230111,呼兰区,哈尔滨市,嘉荫—临江,0.513
114,G222,230111,呼兰区,哈尔滨市,嘉荫—临江,7.017
115,G102,230111,呼兰区,哈尔滨市,北京—抚远,4.684
116,G222,230111,呼兰区,哈尔滨市,嘉荫—临江,4.307
117,G222,230111,呼兰区,哈尔滨市,嘉荫—临江,21.164
118,G222,230111,呼兰区,哈尔滨市,嘉荫—临江,13.838
119,G222,230111,呼兰区,哈尔滨市,嘉荫—临江,8.613
120,G202,230111,呼兰区,哈尔滨市,黑河—大连,7.705
121,G202,230111,呼兰区,哈尔滨市,黑河—大连,0.501
122,G202,230111,呼兰区,哈尔滨市,黑河—大连,3.239
123,G1111,230111,呼兰区,哈尔滨市,鹤岗—哈尔滨（鹤哈高速）,1.108
124,G1111,230111,呼兰区,哈尔滨市,鹤岗—哈尔滨（鹤哈高速）,10.02
125,G102,230111,呼兰区,哈尔滨市,北京—抚远,4.769
126,G102,230111,呼兰区,哈尔滨市,北京—抚远,0.583
127,G10,230111,呼兰区,哈尔滨市,绥芬河—满洲里（绥满高速）,11.73
128,G10,230111,呼兰区,哈尔滨市,绥芬河—满洲里（绥满高速）,3.727
129,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,0.855
130,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,9.974
131,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,2.058
132,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,1.828
133,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,0.307
134,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,15.019
135,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,4.485
136,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,12.551
137,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,10.444
138,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,7.257
139,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,21.49
140,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,14.272
141,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,0.639
142,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,0.636
143,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,1.828
144,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,4.485
145,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,0.771
146,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,0.825
147,S102,230112,阿城区,哈尔滨市,哈尔滨—亚布力,3.445
148,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,1.155
149,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,1.014
150,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,8.69
151,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,9.908
152,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,4.593
153,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,3.197
154,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,3.371
155,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,0.919
156,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,0.616
157,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,18.119
158,S210,230112,阿城区,哈尔滨市,阿城（蜚克图）—扶余,1.823
159,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,19.625
160,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,0.616
161,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,3.445
162,G10,230112,阿城区,哈尔滨市,绥芬河—满洲里（绥满高速）,12.999
163,G10,230112,阿城区,哈尔滨市,绥芬河—满洲里（绥满高速）,14.103
164,G10,230112,阿城区,哈尔滨市,绥芬河—满洲里（绥满高速）,42.432
165,G10,230112,阿城区,哈尔滨市,绥芬河—满洲里（绥满高速）,2.307
166,G1011,230112,阿城区,哈尔滨市,哈尔滨—同江（哈同高速）,13.585
167,G221,230112,阿城区,哈尔滨市,同江—哈尔滨,0.727
168,G221,230112,阿城区,哈尔滨市,同江—哈尔滨,14.322
169,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,3.615
170,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,7.581
171,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,1.826
172,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,9.582
173,G301,230112,阿城区,哈尔滨市,绥芬河—满洲里（国道绥满）,1.743
174,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,1.632
175,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,1.194
176,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,5.86
177,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,1.638
178,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,7.703
179,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,1.496
180,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,5.948
181,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,4.279
182,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,2.176
183,S103,230113,双城区,哈尔滨市,哈尔滨—松原,1.817
184,S103,230113,双城区,哈尔滨市,哈尔滨—松原,3.71
185,S103,230113,双城区,哈尔滨市,哈尔滨—松原,2.516
186,S103,230113,双城区,哈尔滨市,哈尔滨—松原,1.527
187,S103,230113,双城区,哈尔滨市,哈尔滨—松原,17.899
188,S103,230113,双城区,哈尔滨市,哈尔滨—松原,5.826
189,S103,230113,双城区,哈尔滨市,哈尔滨—松原,6.016
190,S103,230113,双城区,哈尔滨市,哈尔滨—松原,1.953
191,S103,230113,双城区,哈尔滨市,哈尔滨—松原,16.004
192,G222,230113,双城区,哈尔滨市,嘉荫—临江,2.725
193,G222,230113,双城区,哈尔滨市,嘉荫—临江,2.176
194,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,1.198
195,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,17.295
196,G1,230113,双城区,哈尔滨市,北京—哈尔滨（京哈高速）,54.996
197,G1,230113,双城区,哈尔滨市,北京—哈尔滨（京哈高速）,14.703
198,G202,230113,双城区,哈尔滨市,黑河—大连,8.599
199,G202,230113,双城区,哈尔滨市,黑河—大连,2.176
200,G202,230113,双城区,哈尔滨市,黑河—大连,2.725
201,G222,230113,双城区,哈尔滨市,嘉荫—临江,8.599
202,G102,230113,双城区,哈尔滨市,北京—抚远,53.765
203,G1211,230113,双城区,哈尔滨市,吉林—黑河（吉黑高速）,3.264
204,G1211,230113,双城区,哈尔滨市,吉林—黑河（吉黑高速）,2.157
205,G1211,230113,双城区,哈尔滨市,吉林—黑河（吉黑高速）,8.326
206,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,2.192
207,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,1.557
208,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,2.695
209,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,2.333
210,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,5.007
211,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,1.149
212,S211,230113,双城区,哈尔滨市,黑河—双城,25.623
213,S211,230113,双城区,哈尔滨市,黑河—双城,18.246
214,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,4.389
215,S210,230113,双城区,哈尔滨市,阿城（蜚克图）—扶余,4.486
216,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,1.967
217,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,2.673
218,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,0.982
219,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,1.978
220,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,1.197
221,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,4.626
222,S514,230123,依兰县,哈尔滨市,桦南—依兰,30.893
223,S514,230123,依兰县,哈尔滨市,桦南—依兰,4.237
224,G1011,230123,依兰县,哈尔滨市,哈尔滨—同江（哈同高速）,21.322
225,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,4.239
226,G1011,230123,依兰县,哈尔滨市,哈尔滨—同江（哈同高速）,27.612
227,G1011,230123,依兰县,哈尔滨市,哈尔滨—同江（哈同高速）,18.523
228,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,9.904
229,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,5.201
230,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,3.887
231,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,6.038
232,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,1.498
233,S205,230123,依兰县,哈尔滨市,南岔—孟家岗,3.445
234,S16,230123,依兰县,哈尔滨市,依兰—兴凯湖,49.832
235,G229,230123,依兰县,哈尔滨市,饶河—盖州,4.239
236,G229,230123,依兰县,哈尔滨市,饶河—盖州,2.662
237,G229,230123,依兰县,哈尔滨市,饶河—盖州,16.644
238,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,1.639
239,G229,230123,依兰县,哈尔滨市,饶河—盖州,54.624
240,G229,230123,依兰县,哈尔滨市,饶河—盖州,2.231
241,G229,230123,依兰县,哈尔滨市,饶河—盖州,2.808
242,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,2.662
243,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,16.644
244,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,2.808
245,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,3.166
246,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,4.979
247,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,31.743
248,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,6.559
249,G221,230123,依兰县,哈尔滨市,同江—哈尔滨,6.038
250,G102,230123,依兰县,哈尔滨市,北京—抚远,33.478
251,G1011,230123,依兰县,哈尔滨市,哈尔滨—同江（哈同高速）,9.34
252,G102,230123,依兰县,哈尔滨市,北京—抚远,1.682
253,S207,230124,方正县,哈尔滨市,伊春—牡丹江,3.077
254,G229,230124,方正县,哈尔滨市,饶河—盖州,11.363
255,G229,230124,方正县,哈尔滨市,饶河—盖州,5.789
256,G229,230124,方正县,哈尔滨市,饶河—盖州,0.926
257,G229,230124,方正县,哈尔滨市,饶河—盖州,1.409
258,G229,230124,方正县,哈尔滨市,饶河—盖州,3.279
259,G229,230124,方正县,哈尔滨市,饶河—盖州,1.978
